# BRDF Data for aluminum in visible spectrum
#
# Data from "A Data-Driven Reflectance Model", 
#   Wojciech Matusik, Hanspeter Pfister, Matt Brand 
#   and Leonard McMillan, ACM Transactions on 
#   Graphics 22, 3(2003), 759-769.
#
# phi_in     theta_in     phi_out     theta_out     brdf
56.250000     180.000000     -67.500000     0.000000     0.001169
56.250000     180.000000     -66.796875     0.000000     0.001169
56.250000     180.000000     -66.093750     0.000000     0.001263
56.250000     180.000000     -65.390625     0.000000     0.001184
56.250000     180.000000     -64.687500     0.000000     0.001184
56.250000     180.000000     -63.984375     0.000000     0.001283
56.250000     180.000000     -63.281250     0.000000     0.001283
56.250000     180.000000     -62.578125     0.000000     0.001283
56.250000     180.000000     -61.875000     0.000000     0.001305
56.250000     180.000000     -61.171875     0.000000     0.001305
56.250000     180.000000     -60.468750     0.000000     0.001305
56.250000     180.000000     -59.765625     0.000000     0.001589
56.250000     180.000000     -59.062500     0.000000     0.001589
56.250000     180.000000     -58.359375     0.000000     0.001553
56.250000     180.000000     -57.656250     0.000000     0.001562
56.250000     180.000000     -56.953125     0.000000     0.001562
56.250000     180.000000     -56.250000     0.000000     0.001550
56.250000     180.000000     -55.546875     0.000000     0.001508
56.250000     180.000000     -54.843750     0.000000     0.001508
56.250000     180.000000     -54.140625     0.000000     0.001483
56.250000     180.000000     -53.437500     0.000000     0.001483
56.250000     180.000000     -52.734375     0.000000     0.001483
56.250000     180.000000     -52.031250     0.000000     0.001192
56.250000     180.000000     -51.328125     0.000000     0.001192
56.250000     180.000000     -50.625000     0.000000     0.001192
56.250000     180.000000     -49.921875     0.000000     0.001139
56.250000     180.000000     -49.218750     0.000000     0.001114
56.250000     180.000000     -48.515625     0.000000     0.001114
56.250000     180.000000     -47.812500     0.000000     0.001043
56.250000     180.000000     -47.109375     0.000000     0.001043
56.250000     180.000000     -46.406250     0.000000     0.001038
56.250000     180.000000     -45.703125     0.000000     0.000997
56.250000     180.000000     -45.000000     0.000000     0.000997
56.250000     180.000000     -44.296875     0.000000     0.000997
56.250000     180.000000     -43.593750     0.000000     0.000994
56.250000     180.000000     -42.890625     0.000000     0.001028
56.250000     180.000000     -42.187500     0.000000     0.001043
56.250000     180.000000     -41.484375     0.000000     0.001043
56.250000     180.000000     -40.781250     0.000000     0.001043
56.250000     180.000000     -40.078125     0.000000     0.001101
56.250000     180.000000     -39.375000     0.000000     0.001101
56.250000     180.000000     -38.671875     0.000000     0.001101
56.250000     180.000000     -37.968750     0.000000     0.001120
56.250000     180.000000     -37.265625     0.000000     0.001162
56.250000     180.000000     -36.562500     0.000000     0.001162
56.250000     180.000000     -35.859375     0.000000     0.001160
56.250000     180.000000     -35.156250     0.000000     0.001160
56.250000     180.000000     -34.453125     0.000000     0.001193
56.250000     180.000000     -33.750000     0.000000     0.001199
56.250000     180.000000     -33.046875     0.000000     0.001199
56.250000     180.000000     -32.343750     0.000000     0.001199
56.250000     180.000000     -31.640625     0.000000     0.001257
56.250000     180.000000     -30.937500     0.000000     0.001257
56.250000     180.000000     -30.234375     0.000000     0.001311
56.250000     180.000000     -29.531250     0.000000     0.001311
56.250000     180.000000     -28.828125     0.000000     0.001394
56.250000     180.000000     -28.125000     0.000000     0.001442
56.250000     180.000000     -27.421875     0.000000     0.001442
56.250000     180.000000     -26.718750     0.000000     0.001442
56.250000     180.000000     -26.015625     0.000000     0.001574
56.250000     180.000000     -25.312500     0.000000     0.001574
56.250000     180.000000     -24.609375     0.000000     0.001574
56.250000     180.000000     -23.906250     0.000000     0.001659
56.250000     180.000000     -23.203125     0.000000     0.001774
56.250000     180.000000     -22.500000     0.000000     0.001774
56.250000     180.000000     -21.796875     0.000000     0.001797
56.250000     180.000000     -21.093750     0.000000     0.001861
56.250000     180.000000     -20.390625     0.000000     0.001861
56.250000     180.000000     -19.687500     0.000000     0.001870
56.250000     180.000000     -18.984375     0.000000     0.001870
56.250000     180.000000     -18.281250     0.000000     0.001965
56.250000     180.000000     -17.578125     0.000000     0.001992
56.250000     180.000000     -16.875000     0.000000     0.001992
56.250000     180.000000     -16.171875     0.000000     0.001996
56.250000     180.000000     -15.468750     0.000000     0.002063
56.250000     180.000000     -14.765625     0.000000     0.002063
56.250000     180.000000     -14.062500     0.000000     0.002082
56.250000     180.000000     -13.359375     0.000000     0.002237
56.250000     180.000000     -12.656250     0.000000     0.002237
56.250000     180.000000     -11.953125     0.000000     0.002430
56.250000     180.000000     -11.250000     0.000000     0.002430
56.250000     180.000000     -10.546875     0.000000     0.002747
56.250000     180.000000     -9.843750     0.000000     0.003031
56.250000     180.000000     -9.140625     0.000000     0.003031
56.250000     180.000000     -8.437500     0.000000     0.003417
56.250000     180.000000     -7.734375     0.000000     0.003767
56.250000     180.000000     -7.031250     0.000000     0.003767
56.250000     180.000000     -6.328125     0.000000     0.003767
56.250000     180.000000     -5.625000     0.000000     0.004468
56.250000     180.000000     -4.921875     0.000000     0.004468
56.250000     180.000000     -4.218750     0.000000     0.004619
56.250000     180.000000     -3.515625     0.000000     0.004752
56.250000     180.000000     -2.812500     0.000000     0.004752
56.250000     180.000000     -2.109375     0.000000     0.004912
56.250000     180.000000     -1.406250     0.000000     0.005229
56.250000     180.000000     -0.703125     0.000000     0.005229
56.250000     180.000000     0.000000     0.000000     0.005619
56.250000     180.000000     0.703125     0.000000     0.005785
56.250000     180.000000     1.406250     0.000000     0.005785
56.250000     180.000000     2.109375     0.000000     0.006014
56.250000     180.000000     2.812500     0.000000     0.006014
56.250000     180.000000     3.515625     0.000000     0.006228
56.250000     180.000000     4.218750     0.000000     0.006536
56.250000     180.000000     4.921875     0.000000     0.006536
56.250000     180.000000     5.625000     0.000000     0.006996
56.250000     180.000000     6.328125     0.000000     0.007685
56.250000     180.000000     7.031250     0.000000     0.007685
56.250000     180.000000     7.734375     0.000000     0.008309
56.250000     180.000000     8.437500     0.000000     0.009249
56.250000     180.000000     9.140625     0.000000     0.009249
56.250000     180.000000     9.843750     0.000000     0.010559
56.250000     180.000000     10.546875     0.000000     0.010559
56.250000     180.000000     11.250000     0.000000     0.010559
56.250000     180.000000     11.953125     0.000000     0.012040
56.250000     180.000000     12.656250     0.000000     0.012040
56.250000     180.000000     13.359375     0.000000     0.012887
56.250000     180.000000     14.062500     0.000000     0.013893
56.250000     180.000000     14.765625     0.000000     0.013893
56.250000     180.000000     15.468750     0.000000     0.014920
56.250000     180.000000     16.171875     0.000000     0.015613
56.250000     180.000000     16.875000     0.000000     0.015613
56.250000     180.000000     17.578125     0.000000     0.017577
56.250000     180.000000     18.281250     0.000000     0.018392
56.250000     180.000000     18.984375     0.000000     0.019815
56.250000     180.000000     19.687500     0.000000     0.019815
56.250000     180.000000     20.390625     0.000000     0.020689
56.250000     180.000000     21.093750     0.000000     0.022312
56.250000     180.000000     21.796875     0.000000     0.022863
56.250000     180.000000     22.500000     0.000000     0.025183
56.250000     180.000000     23.203125     0.000000     0.025183
56.250000     180.000000     23.906250     0.000000     0.024719
56.250000     180.000000     24.609375     0.000000     0.024772
56.250000     180.000000     25.312500     0.000000     0.024772
56.250000     180.000000     26.015625     0.000000     0.025593
56.250000     180.000000     26.718750     0.000000     0.025593
56.250000     180.000000     27.421875     0.000000     0.025593
56.250000     180.000000     28.125000     0.000000     0.027543
56.250000     180.000000     28.828125     0.000000     0.027543
56.250000     180.000000     29.531250     0.000000     0.029952
56.250000     180.000000     30.234375     0.000000     0.030735
56.250000     180.000000     30.937500     0.000000     0.034242
56.250000     180.000000     31.640625     0.000000     0.034242
56.250000     180.000000     32.343750     0.000000     0.039164
56.250000     180.000000     33.046875     0.000000     0.039164
56.250000     180.000000     33.750000     0.000000     0.044996
56.250000     180.000000     34.453125     0.000000     0.044996
56.250000     180.000000     35.156250     0.000000     0.050068
56.250000     180.000000     35.859375     0.000000     0.052145
56.250000     180.000000     36.562500     0.000000     0.058934
56.250000     180.000000     37.265625     0.000000     0.058934
56.250000     180.000000     37.968750     0.000000     0.065773
56.250000     180.000000     38.671875     0.000000     0.065773
56.250000     180.000000     39.375000     0.000000     0.076597
56.250000     180.000000     40.078125     0.000000     0.093446
56.250000     180.000000     40.781250     0.000000     0.093446
56.250000     180.000000     41.484375     0.000000     0.110342
56.250000     180.000000     42.187500     0.000000     0.116588
56.250000     180.000000     42.890625     0.000000     0.138576
56.250000     180.000000     43.593750     0.000000     0.164675
56.250000     180.000000     44.296875     0.000000     0.174798
56.250000     180.000000     45.000000     0.000000     0.194243
56.250000     180.000000     45.703125     0.000000     0.234343
56.250000     180.000000     46.406250     0.000000     0.245891
56.250000     180.000000     47.109375     0.000000     0.298207
56.250000     180.000000     47.812500     0.000000     0.371532
56.250000     180.000000     48.515625     0.000000     0.463909
56.250000     180.000000     49.218750     0.000000     0.599284
56.250000     180.000000     49.921875     0.000000     0.769747
56.250000     180.000000     50.625000     0.000000     1.040536
56.250000     180.000000     51.328125     0.000000     1.354285
56.250000     180.000000     52.031250     0.000000     2.053714
56.250000     180.000000     52.734375     0.000000     3.061395
56.250000     180.000000     53.437500     0.000000     4.643635
56.250000     180.000000     54.140625     0.000000     11.641374
56.250000     180.000000     54.843750     0.000000     32.699890
56.250000     180.000000     55.546875     0.000000     105.505936
56.250000     180.000000     56.250000     0.000000     1017.387756
56.250000     180.000000     56.953125     0.000000     104.087212
56.250000     180.000000     57.656250     0.000000     33.887154
56.250000     180.000000     58.359375     0.000000     13.318009
56.250000     180.000000     59.062500     0.000000     5.547987
56.250000     180.000000     59.765625     0.000000     4.000813
56.250000     180.000000     60.468750     0.000000     2.735018
56.250000     180.000000     61.171875     0.000000     1.919096
56.250000     180.000000     61.875000     0.000000     1.535171
56.250000     180.000000     62.578125     0.000000     1.136605
56.250000     180.000000     63.281250     0.000000     0.908759
56.250000     180.000000     63.984375     0.000000     0.772567
56.250000     180.000000     64.687500     0.000000     0.601460
56.250000     180.000000     65.390625     0.000000     0.502244
56.250000     180.000000     66.093750     0.000000     0.457666
56.250000     180.000000     66.796875     0.000000     0.457666
56.250000     180.000000     67.500000     0.000000     0.378161
56.250000     180.000000     68.203125     0.000000     0.372763
56.250000     180.000000     68.906250     0.000000     0.372763
56.250000     180.000000     69.609375     0.000000     0.311842
56.250000     180.000000     70.312500     0.000000     0.286848
56.250000     180.000000     71.015625     0.000000     0.286848
56.250000     180.000000     71.718750     0.000000     0.243330
56.250000     180.000000     72.421875     0.000000     0.257430
56.250000     180.000000     73.125000     0.000000     0.215294
56.250000     180.000000     73.828125     0.000000     0.202463
56.250000     180.000000     74.531250     0.000000     0.202463
56.250000     180.000000     75.234375     0.000000     0.189250
56.250000     180.000000     75.937500     0.000000     0.202277
56.250000     180.000000     76.640625     0.000000     0.173426
56.250000     180.000000     77.343750     0.000000     0.173426
56.250000     180.000000     78.046875     0.000000     0.161287
56.250000     180.000000     78.750000     0.000000     0.161287
56.250000     180.000000     79.453125     0.000000     0.139079
56.250000     180.000000     80.156250     0.000000     0.151847
56.250000     180.000000     80.859375     0.000000     0.131058
56.250000     180.000000     81.562500     0.000000     0.131058
56.250000     180.000000     82.265625     0.000000     0.120785
56.250000     180.000000     82.968750     0.000000     0.120785
56.250000     180.000000     83.671875     0.000000     0.102587
56.250000     180.000000     84.375000     0.000000     0.097675
56.250000     180.000000     85.078125     0.000000     0.084403
56.250000     180.000000     85.781250     0.000000     0.088608
56.250000     180.000000     86.484375     0.000000     0.088608
56.250000     180.000000     87.187500     0.000000     0.076985
56.250000     180.000000     87.890625     0.000000     0.072604
56.250000     180.000000     88.593750     0.000000     0.062144
56.250000     180.000000     89.296875     0.000000     0.062144
67.500000     180.000000     -89.296875     0.000000     0.001617
67.500000     180.000000     -88.593750     0.000000     0.001617
67.500000     180.000000     -87.890625     0.000000     0.001617
67.500000     180.000000     -87.187500     0.000000     0.001686
67.500000     180.000000     -86.484375     0.000000     0.001686
67.500000     180.000000     -85.781250     0.000000     0.001686
67.500000     180.000000     -85.078125     0.000000     0.001614
67.500000     180.000000     -84.375000     0.000000     0.001614
67.500000     180.000000     -83.671875     0.000000     0.001614
67.500000     180.000000     -82.968750     0.000000     0.001714
67.500000     180.000000     -82.265625     0.000000     0.001714
67.500000     180.000000     -81.562500     0.000000     0.001530
67.500000     180.000000     -80.859375     0.000000     0.001585
67.500000     180.000000     -80.156250     0.000000     0.001585
67.500000     180.000000     -79.453125     0.000000     0.001720
67.500000     180.000000     -78.750000     0.000000     0.001720
67.500000     180.000000     -78.046875     0.000000     0.001588
67.500000     180.000000     -77.343750     0.000000     0.001735
67.500000     180.000000     -76.640625     0.000000     0.001735
67.500000     180.000000     -75.937500     0.000000     0.001735
67.500000     180.000000     -75.234375     0.000000     0.001904
67.500000     180.000000     -74.531250     0.000000     0.001757
67.500000     180.000000     -73.828125     0.000000     0.001757
67.500000     180.000000     -73.125000     0.000000     0.001894
67.500000     180.000000     -72.421875     0.000000     0.001894
67.500000     180.000000     -71.718750     0.000000     0.001894
67.500000     180.000000     -71.015625     0.000000     0.002144
67.500000     180.000000     -70.312500     0.000000     0.002144
67.500000     180.000000     -69.609375     0.000000     0.002144
67.500000     180.000000     -68.906250     0.000000     0.002178
67.500000     180.000000     -68.203125     0.000000     0.002178
67.500000     180.000000     -67.500000     0.000000     0.002076
67.500000     180.000000     -66.796875     0.000000     0.002076
67.500000     180.000000     -66.093750     0.000000     0.002076
67.500000     180.000000     -65.390625     0.000000     0.002052
67.500000     180.000000     -64.687500     0.000000     0.002052
67.500000     180.000000     -63.984375     0.000000     0.002006
67.500000     180.000000     -63.281250     0.000000     0.001604
67.500000     180.000000     -62.578125     0.000000     0.001604
67.500000     180.000000     -61.875000     0.000000     0.001604
67.500000     180.000000     -61.171875     0.000000     0.001478
67.500000     180.000000     -60.468750     0.000000     0.001407
67.500000     180.000000     -59.765625     0.000000     0.001407
67.500000     180.000000     -59.062500     0.000000     0.001292
67.500000     180.000000     -58.359375     0.000000     0.001292
67.500000     180.000000     -57.656250     0.000000     0.001292
67.500000     180.000000     -56.953125     0.000000     0.001145
67.500000     180.000000     -56.250000     0.000000     0.001145
67.500000     180.000000     -55.546875     0.000000     0.001145
67.500000     180.000000     -54.843750     0.000000     0.001108
67.500000     180.000000     -54.140625     0.000000     0.001069
67.500000     180.000000     -53.437500     0.000000     0.001060
67.500000     180.000000     -52.734375     0.000000     0.001060
67.500000     180.000000     -52.031250     0.000000     0.001060
67.500000     180.000000     -51.328125     0.000000     0.001065
67.500000     180.000000     -50.625000     0.000000     0.001044
67.500000     180.000000     -49.921875     0.000000     0.001044
67.500000     180.000000     -49.218750     0.000000     0.001048
67.500000     180.000000     -48.515625     0.000000     0.001048
67.500000     180.000000     -47.812500     0.000000     0.001048
67.500000     180.000000     -47.109375     0.000000     0.001016
67.500000     180.000000     -46.406250     0.000000     0.001016
67.500000     180.000000     -45.703125     0.000000     0.001016
67.500000     180.000000     -45.000000     0.000000     0.001009
67.500000     180.000000     -44.296875     0.000000     0.001017
67.500000     180.000000     -43.593750     0.000000     0.001017
67.500000     180.000000     -42.890625     0.000000     0.001036
67.500000     180.000000     -42.187500     0.000000     0.001036
67.500000     180.000000     -41.484375     0.000000     0.001068
67.500000     180.000000     -40.781250     0.000000     0.001078
67.500000     180.000000     -40.078125     0.000000     0.001078
67.500000     180.000000     -39.375000     0.000000     0.001105
67.500000     180.000000     -38.671875     0.000000     0.001105
67.500000     180.000000     -37.968750     0.000000     0.001104
67.500000     180.000000     -37.265625     0.000000     0.001125
67.500000     180.000000     -36.562500     0.000000     0.001125
67.500000     180.000000     -35.859375     0.000000     0.001125
67.500000     180.000000     -35.156250     0.000000     0.001142
67.500000     180.000000     -34.453125     0.000000     0.001142
67.500000     180.000000     -33.750000     0.000000     0.001142
67.500000     180.000000     -33.046875     0.000000     0.001162
67.500000     180.000000     -32.343750     0.000000     0.001162
67.500000     180.000000     -31.640625     0.000000     0.001192
67.500000     180.000000     -30.937500     0.000000     0.001226
67.500000     180.000000     -30.234375     0.000000     0.001226
67.500000     180.000000     -29.531250     0.000000     0.001226
67.500000     180.000000     -28.828125     0.000000     0.001350
67.500000     180.000000     -28.125000     0.000000     0.001350
67.500000     180.000000     -27.421875     0.000000     0.001369
67.500000     180.000000     -26.718750     0.000000     0.001369
67.500000     180.000000     -26.015625     0.000000     0.001427
67.500000     180.000000     -25.312500     0.000000     0.001467
67.500000     180.000000     -24.609375     0.000000     0.001467
67.500000     180.000000     -23.906250     0.000000     0.001467
67.500000     180.000000     -23.203125     0.000000     0.001614
67.500000     180.000000     -22.500000     0.000000     0.001614
67.500000     180.000000     -21.796875     0.000000     0.001614
67.500000     180.000000     -21.093750     0.000000     0.001642
67.500000     180.000000     -20.390625     0.000000     0.001678
67.500000     180.000000     -19.687500     0.000000     0.001678
67.500000     180.000000     -18.984375     0.000000     0.001684
67.500000     180.000000     -18.281250     0.000000     0.001684
67.500000     180.000000     -17.578125     0.000000     0.001775
67.500000     180.000000     -16.875000     0.000000     0.001813
67.500000     180.000000     -16.171875     0.000000     0.001813
67.500000     180.000000     -15.468750     0.000000     0.001853
67.500000     180.000000     -14.765625     0.000000     0.001920
67.500000     180.000000     -14.062500     0.000000     0.001920
67.500000     180.000000     -13.359375     0.000000     0.002002
67.500000     180.000000     -12.656250     0.000000     0.002002
67.500000     180.000000     -11.953125     0.000000     0.002245
67.500000     180.000000     -11.250000     0.000000     0.002493
67.500000     180.000000     -10.546875     0.000000     0.002493
67.500000     180.000000     -9.843750     0.000000     0.002929
67.500000     180.000000     -9.140625     0.000000     0.003269
67.500000     180.000000     -8.437500     0.000000     0.003269
67.500000     180.000000     -7.734375     0.000000     0.003269
67.500000     180.000000     -7.031250     0.000000     0.004059
67.500000     180.000000     -6.328125     0.000000     0.004059
67.500000     180.000000     -5.625000     0.000000     0.004059
67.500000     180.000000     -4.921875     0.000000     0.004259
67.500000     180.000000     -4.218750     0.000000     0.004559
67.500000     180.000000     -3.515625     0.000000     0.004559
67.500000     180.000000     -2.812500     0.000000     0.004626
67.500000     180.000000     -2.109375     0.000000     0.004991
67.500000     180.000000     -1.406250     0.000000     0.005300
67.500000     180.000000     -0.703125     0.000000     0.005300
67.500000     180.000000     0.000000     0.000000     0.005300
67.500000     180.000000     0.703125     0.000000     0.005861
67.500000     180.000000     1.406250     0.000000     0.005861
67.500000     180.000000     2.109375     0.000000     0.005861
67.500000     180.000000     2.812500     0.000000     0.006349
67.500000     180.000000     3.515625     0.000000     0.006349
67.500000     180.000000     4.218750     0.000000     0.006349
67.500000     180.000000     4.921875     0.000000     0.006629
67.500000     180.000000     5.625000     0.000000     0.007408
67.500000     180.000000     6.328125     0.000000     0.007408
67.500000     180.000000     7.031250     0.000000     0.008087
67.500000     180.000000     7.734375     0.000000     0.009124
67.500000     180.000000     8.437500     0.000000     0.009124
67.500000     180.000000     9.140625     0.000000     0.010014
67.500000     180.000000     9.843750     0.000000     0.011092
67.500000     180.000000     10.546875     0.000000     0.011692
67.500000     180.000000     11.250000     0.000000     0.011692
67.500000     180.000000     11.953125     0.000000     0.012778
67.500000     180.000000     12.656250     0.000000     0.013397
67.500000     180.000000     13.359375     0.000000     0.013397
67.500000     180.000000     14.062500     0.000000     0.013397
67.500000     180.000000     14.765625     0.000000     0.015158
67.500000     180.000000     15.468750     0.000000     0.015158
67.500000     180.000000     16.171875     0.000000     0.015158
67.500000     180.000000     16.875000     0.000000     0.016387
67.500000     180.000000     17.578125     0.000000     0.016387
67.500000     180.000000     18.281250     0.000000     0.016387
67.500000     180.000000     18.984375     0.000000     0.018315
67.500000     180.000000     19.687500     0.000000     0.018315
67.500000     180.000000     20.390625     0.000000     0.018315
67.500000     180.000000     21.093750     0.000000     0.020609
67.500000     180.000000     21.796875     0.000000     0.020609
67.500000     180.000000     22.500000     0.000000     0.020609
67.500000     180.000000     23.203125     0.000000     0.019712
67.500000     180.000000     23.906250     0.000000     0.019712
67.500000     180.000000     24.609375     0.000000     0.018254
67.500000     180.000000     25.312500     0.000000     0.018254
67.500000     180.000000     26.015625     0.000000     0.018254
67.500000     180.000000     26.718750     0.000000     0.017457
67.500000     180.000000     27.421875     0.000000     0.017457
67.500000     180.000000     28.125000     0.000000     0.017457
67.500000     180.000000     28.828125     0.000000     0.018303
67.500000     180.000000     29.531250     0.000000     0.018303
67.500000     180.000000     30.234375     0.000000     0.019951
67.500000     180.000000     30.937500     0.000000     0.020514
67.500000     180.000000     31.640625     0.000000     0.020514
67.500000     180.000000     32.343750     0.000000     0.022630
67.500000     180.000000     33.046875     0.000000     0.023647
67.500000     180.000000     33.750000     0.000000     0.025646
67.500000     180.000000     34.453125     0.000000     0.025646
67.500000     180.000000     35.156250     0.000000     0.026245
67.500000     180.000000     35.859375     0.000000     0.029344
67.500000     180.000000     36.562500     0.000000     0.030926
67.500000     180.000000     37.265625     0.000000     0.034736
67.500000     180.000000     37.968750     0.000000     0.034736
67.500000     180.000000     38.671875     0.000000     0.036206
67.500000     180.000000     39.375000     0.000000     0.040821
67.500000     180.000000     40.078125     0.000000     0.040821
67.500000     180.000000     40.781250     0.000000     0.048604
67.500000     180.000000     41.484375     0.000000     0.048604
67.500000     180.000000     42.187500     0.000000     0.055199
67.500000     180.000000     42.890625     0.000000     0.058693
67.500000     180.000000     43.593750     0.000000     0.068165
67.500000     180.000000     44.296875     0.000000     0.068165
67.500000     180.000000     45.000000     0.000000     0.080589
67.500000     180.000000     45.703125     0.000000     0.080589
67.500000     180.000000     46.406250     0.000000     0.089824
67.500000     180.000000     47.109375     0.000000     0.093297
67.500000     180.000000     47.812500     0.000000     0.103616
67.500000     180.000000     48.515625     0.000000     0.108143
67.500000     180.000000     49.218750     0.000000     0.115379
67.500000     180.000000     49.921875     0.000000     0.115379
67.500000     180.000000     50.625000     0.000000     0.140715
67.500000     180.000000     51.328125     0.000000     0.164263
67.500000     180.000000     52.031250     0.000000     0.164263
67.500000     180.000000     52.734375     0.000000     0.213959
67.500000     180.000000     53.437500     0.000000     0.213959
67.500000     180.000000     54.140625     0.000000     0.253440
67.500000     180.000000     54.843750     0.000000     0.337160
67.500000     180.000000     55.546875     0.000000     0.337160
67.500000     180.000000     56.250000     0.000000     0.379812
67.500000     180.000000     56.953125     0.000000     0.509930
67.500000     180.000000     57.656250     0.000000     0.509930
67.500000     180.000000     58.359375     0.000000     0.623314
67.500000     180.000000     59.062500     0.000000     0.803001
67.500000     180.000000     59.765625     0.000000     1.016392
67.500000     180.000000     60.468750     0.000000     1.302147
67.500000     180.000000     61.171875     0.000000     1.833570
67.500000     180.000000     61.875000     0.000000     2.442079
67.500000     180.000000     62.578125     0.000000     3.747680
67.500000     180.000000     63.281250     0.000000     5.409220
67.500000     180.000000     63.984375     0.000000     7.412423
67.500000     180.000000     64.687500     0.000000     12.509046
67.500000     180.000000     65.390625     0.000000     30.953505
67.500000     180.000000     66.093750     0.000000     83.878571
67.500000     180.000000     66.796875     0.000000     194.836639
67.500000     180.000000     67.500000     0.000000     1541.856445
67.500000     180.000000     68.203125     0.000000     191.655914
67.500000     180.000000     68.906250     0.000000     99.324669
67.500000     180.000000     69.609375     0.000000     37.516705
67.500000     180.000000     70.312500     0.000000     15.837738
67.500000     180.000000     71.015625     0.000000     11.357526
67.500000     180.000000     71.718750     0.000000     7.779969
67.500000     180.000000     72.421875     0.000000     5.721305
67.500000     180.000000     73.125000     0.000000     4.619770
67.500000     180.000000     73.828125     0.000000     3.429944
67.500000     180.000000     74.531250     0.000000     3.009690
67.500000     180.000000     75.234375     0.000000     2.243697
67.500000     180.000000     75.937500     0.000000     1.707938
67.500000     180.000000     76.640625     0.000000     1.557780
67.500000     180.000000     77.343750     0.000000     1.235914
67.500000     180.000000     78.046875     0.000000     1.235914
67.500000     180.000000     78.750000     0.000000     1.154668
67.500000     180.000000     79.453125     0.000000     1.026687
67.500000     180.000000     80.156250     0.000000     1.026687
67.500000     180.000000     80.859375     0.000000     0.893443
67.500000     180.000000     81.562500     0.000000     0.737705
67.500000     180.000000     82.265625     0.000000     0.737705
67.500000     180.000000     82.968750     0.000000     0.545397
67.500000     180.000000     83.671875     0.000000     0.545397
67.500000     180.000000     84.375000     0.000000     0.450015
67.500000     180.000000     85.078125     0.000000     0.395893
67.500000     180.000000     85.781250     0.000000     0.395893
67.500000     180.000000     86.484375     0.000000     0.353411
67.500000     180.000000     87.187500     0.000000     0.381206
67.500000     180.000000     87.890625     0.000000     0.322642
67.500000     180.000000     88.593750     0.000000     0.312444
67.500000     180.000000     89.296875     0.000000     0.262203
78.750000     180.000000     -89.296875     0.000000     0.002233
78.750000     180.000000     -88.593750     0.000000     0.002233
78.750000     180.000000     -87.890625     0.000000     0.002233
78.750000     180.000000     -87.187500     0.000000     0.002233
78.750000     180.000000     -86.484375     0.000000     0.002238
78.750000     180.000000     -85.781250     0.000000     0.002238
78.750000     180.000000     -85.078125     0.000000     0.002206
78.750000     180.000000     -84.375000     0.000000     0.002248
78.750000     180.000000     -83.671875     0.000000     0.002248
78.750000     180.000000     -82.968750     0.000000     0.002248
78.750000     180.000000     -82.265625     0.000000     0.002304
78.750000     180.000000     -81.562500     0.000000     0.002377
78.750000     180.000000     -80.859375     0.000000     0.002377
78.750000     180.000000     -80.156250     0.000000     0.002352
78.750000     180.000000     -79.453125     0.000000     0.002352
78.750000     180.000000     -78.750000     0.000000     0.002339
78.750000     180.000000     -78.046875     0.000000     0.002606
78.750000     180.000000     -77.343750     0.000000     0.002606
78.750000     180.000000     -76.640625     0.000000     0.002370
78.750000     180.000000     -75.937500     0.000000     0.002370
78.750000     180.000000     -75.234375     0.000000     0.002370
78.750000     180.000000     -74.531250     0.000000     0.002406
78.750000     180.000000     -73.828125     0.000000     0.002364
78.750000     180.000000     -73.125000     0.000000     0.002364
78.750000     180.000000     -72.421875     0.000000     0.002191
78.750000     180.000000     -71.718750     0.000000     0.002191
78.750000     180.000000     -71.015625     0.000000     0.002191
78.750000     180.000000     -70.312500     0.000000     0.001846
78.750000     180.000000     -69.609375     0.000000     0.001846
78.750000     180.000000     -68.906250     0.000000     0.001846
78.750000     180.000000     -68.203125     0.000000     0.001685
78.750000     180.000000     -67.500000     0.000000     0.001685
78.750000     180.000000     -66.796875     0.000000     0.001553
78.750000     180.000000     -66.093750     0.000000     0.001467
78.750000     180.000000     -65.390625     0.000000     0.001467
78.750000     180.000000     -64.687500     0.000000     0.001418
78.750000     180.000000     -63.984375     0.000000     0.001418
78.750000     180.000000     -63.281250     0.000000     0.001390
78.750000     180.000000     -62.578125     0.000000     0.001371
78.750000     180.000000     -61.875000     0.000000     0.001371
78.750000     180.000000     -61.171875     0.000000     0.001371
78.750000     180.000000     -60.468750     0.000000     0.001344
78.750000     180.000000     -59.765625     0.000000     0.001284
78.750000     180.000000     -59.062500     0.000000     0.001284
78.750000     180.000000     -58.359375     0.000000     0.001227
78.750000     180.000000     -57.656250     0.000000     0.001227
78.750000     180.000000     -56.953125     0.000000     0.001227
78.750000     180.000000     -56.250000     0.000000     0.001122
78.750000     180.000000     -55.546875     0.000000     0.001122
78.750000     180.000000     -54.843750     0.000000     0.001122
78.750000     180.000000     -54.140625     0.000000     0.001117
78.750000     180.000000     -53.437500     0.000000     0.001117
78.750000     180.000000     -52.734375     0.000000     0.001083
78.750000     180.000000     -52.031250     0.000000     0.001083
78.750000     180.000000     -51.328125     0.000000     0.001083
78.750000     180.000000     -50.625000     0.000000     0.001113
78.750000     180.000000     -49.921875     0.000000     0.001113
78.750000     180.000000     -49.218750     0.000000     0.001058
78.750000     180.000000     -48.515625     0.000000     0.001086
78.750000     180.000000     -47.812500     0.000000     0.001086
78.750000     180.000000     -47.109375     0.000000     0.001086
78.750000     180.000000     -46.406250     0.000000     0.001120
78.750000     180.000000     -45.703125     0.000000     0.001076
